resp_id,a_hhid,plot,plot_id,crop_burned_plotlevel,land_plot_burn_perc,crop_burning,land_plot_name,land_plot_area,land_plot_unit,land_plot_unit_other,land_plot_tenure,land_plot_dist,land_plot_dist_unit,land_plot_soil,land_plot_irri,land_plot_seccrop,land_plot_paddy,land_plot_cult18,land_plot_paddy18,land_plot_paddy18_area,land_plot_burn,land_plot_crm,land_crm_labor,land_crm_equip,land_crm_oth,field_points,field_name
209200781,20920078,1,p1,1,,1,Jhar wala pul khet,4,1,,1,1.5,1,5,4,1,4,1,1,4,1,0,25000,15000,15000,30.721048575832622 74.90712672472;30.721045693582216 74.90683000534773;30.720843359388176 74.90689739584924;30.720886016774948 74.90723870694637;30.721059240158404 74.90715354681015;30.721048575832622 74.90712672472,Jhar wala pul khet
209200801,20920080,1,p1,2,,0,Mand wala khet,5.5,1,,1,1,1,2,5.5,1,5.5,1,1,5.5,0,1,0,5000,15000,30.722046982189987 74.8786249011755;30.72195648042319 74.87884417176247;30.721971756205075 74.87966526299715;30.72416510278197 74.87959887832403;30.72418181929225 74.87860277295113;30.722046982189987 74.8786249011755,Mand wala khet
209200841,20920084,1,p1,,,0,Water box wala khet,3.5,1,,1,1,1,5,3.5,1,3.5,0,,,,,,,,30.715469818867945 74.87671282142401;30.717045911671008 74.8767077922821;30.717026888027043 74.87564295530319;30.715476448427086 74.87564764916897;30.715469818867945 74.87671282142401,Water box wala khet
209200891,20920089,1,p1,2,,0,Fauja singh wala khet,3,1,,1,1,1,5,3,1,3,1,1,3,0,1,0,0,0,30.718723724659448 74.90093886852264;30.718724877587366 74.90101464092731;30.71877964164854 74.90101296454668;30.718800970800793 74.90193262696266;30.719816405927993 74.90190915763378;30.719808911980977 74.90092679858208;30.718723724659448 74.90093886852264,Fauja singh wala khet
209300291,20930029,1,p1,,,1,Dod wala,8,1,,1,2,1,5,8,2,8,0,,,,,,,,30.45840792588435 75.02196986228228;30.458942876627972 75.02198830246925;30.459101251541238 75.022841244936;30.457697254740463 75.02285867929459;30.456492945770055 75.02285197377205;30.456450460876518 75.02221327275038;30.45728281460041 75.02216700464487;30.45767586805391 75.02215459942819;30.45806978694626 75.02212710678577;30.45840648084867 75.02211201936008;30.45840792588435 75.02196986228228,Dod wala
209300451,20930045,1,p1,0,,0,Mloka wele rah te,3.5,1,,1,2,1,6,3,1,3.5,1,1,3.5,0,0,0,2800,1000,30.463394327431207 75.02386283129454;30.461869013888897 75.02203088253736;30.46231638001762 75.02545572817326;30.463394327431207 75.02386283129454,Mloka wele rah te
209300591,20930059,1,p1,2,,0,Kothe wala,4,1,,1,2,2,6,4,1,4,1,1,4,0,1,1000,1000,1500,30.465371592992337 75.03052845597267;30.46592211068004 75.03056164830923;30.46620531541756 75.02972111105919;30.465689188615535 75.02967718988657;30.465627923662367 75.02906195819378;30.464697963179244 75.0290921330452;30.464651436023164 75.03017406910656;30.464846792131766 75.03020390868187;30.464867599268175 75.03055896610022;30.465346451165377 75.03054991364478;30.465876451063636 75.03055896610022;30.465371592992337 75.03052845597267,Kothe wala
209300591,20930059,2,p2,2,,0,Kothe wala 2,2,1,,3,5,2,6,2,1,2,1,1,2,0,1,500,0,1000,30.462645834380243 75.02867136150599;30.46342929549873 75.02865761518478;30.463440277203333 75.02808630466461;30.46260421915381 75.02810206264257;30.46262993967781 75.02846516668797;30.462645834380243 75.02867136150599,Kothe wala 2
209300591,20930059,3,p3,2,,0,Sua wala,5,1,,3,1,1,6,5,1,5,1,1,5,0,1,1000,1000,2000,30.46556636968479 75.02909582108259;30.46555452126209 75.02789318561553;30.46499764377002 75.02787206321956;30.46464334434158 75.02787038683891;30.46464825714835 75.02808094024658;30.464645656250674 75.02906363457441;30.465488343460095 75.02906933426857;30.46556636968479 75.02909582108259,Sua wala
209300821,20930082,1,p1,2,,0,Sua wala,4.5,1,,1,5,2,6,4.5,1,4.5,1,1,4.5,0,1,0,4500,800,30.462166102219037 75.01642405986786;30.46103756634355 75.01650653779508;30.459892833243032 75.01653201878071;30.459950055767383 75.01648508012296;30.45988156213579 75.01652397215365;30.460185881573686 75.01724347472191;30.462161478283093 75.0171834602952;30.462166102219037 75.01642405986786,Sua wala
209300861,20930086,1,p1,2,,0,Tarkhan patti,2,1,,1,1,2,6,2,-98,2,1,1,2,0,1,0,1000,0,30.47396942819592 75.0194177404046;30.47397289572747 75.0198421999812;30.47428237242064 75.0198482349515;30.474268213377737 75.02120107412338;30.473771200770546 75.02120845019817;30.47375704165329 75.01941572874784;30.47396942819592 75.0194177404046,Tarkhan patti
209300901,20930090,1,p1,2,,2,Ghar wala,1.6,1,,3,1,2,5,1.6,-98,1.6,1,1,1.6,0,1,0,800,0,30.475948212792847 75.01552250236273;30.475935209812715 75.01379616558552;30.476480177669103 75.01372307538986;30.476488557320728 75.01554295420647;30.475948212792847 75.01552250236273,Ghar wala
209300901,20930090,2,p2,1,,2,Utla khet,2.3,1,,3,1.5,1,2,1.6,3,2.3,1,1,1.6,1,0,0,800,0,30.48410998521335 75.0239821895957;30.484129921441273 75.02521332353354;30.48442665293076 75.0252116471529;30.48444081049626 75.02575546503067;30.484243471183344 75.0259167328477;30.484033707434012 75.02590868622065;30.484048153987715 75.02521064132452;30.483965519671585 75.02521935850382;30.483972454022496 75.02399191260338;30.48410998521335 75.0239821895957,Utla khet
209300921,20930092,1,p1,1,,2,Sadu wali pati,3,1,,1,2,1,5,3,1,3,1,1,3,1,0,3000,1000,5000,30.475608689964442 75.00256575644016;30.475629494801595 75.00309448689222;30.47566388056439 75.00365573912859;30.47526887699498 75.00365272164345;30.474591270211963 75.00364400446415;30.474588669579823 75.0030767172575;30.47456786452026 75.00245947390795;30.474557461988816 75.00195588916542;30.474810012021532 75.00207357108593;30.475429825972753 75.00243566930294;30.475608689964442 75.00256575644016,Sadu wali pati
209301141,20930114,1,p1,1,,2,Mistari pati wala that,11,1,,1,2,1,5,11,2,11,1,1,11,1,0,3000,10000,30000,30.48792582039731 75.01884408295156;30.487939688534293 75.01904591917992;30.487952978830364 75.01952704042196;30.48796193533324 75.02027973532677;30.487895483840774 75.02032231539488;30.487892883564065 75.02089362591505;30.487909929821257 75.02165134996176;30.487910507660438 75.02167280763386;30.487632855541793 75.02166744321585;30.486441340473736 75.0216630846262;30.486403780353225 75.02168655395508;30.486392801238356 75.02139553427696;30.486392801238356 75.02081416547297;30.485699958799 75.02080980688334;30.485676844704322 75.02073135226965;30.484741297114905 75.02074845135212;30.484724828160807 75.02072732895613;30.48486409186033 75.02056237310171;30.485331577261743 75.02004705369473;30.4859261877108 75.01940567046404;30.48639251231425 75.01895941793917;30.486441051549804 75.01890242099762;30.48643989585399 75.01886889338493;30.48755975865041 75.01883536577225;30.48792582039731 75.01884408295156,Mistari pati wala that
209301321,20930132,1,p1,1,,2,Nei wala,4,1,,1,2,1,2,4,2,4,1,1,4,1,0,8000,5000,5000,30.466626653186857 75.031171515584;30.466535623576245 75.03116145730019;30.46651481679616 75.03107361495495;30.46652117442388 75.03084763884544;30.465933381088398 75.03079634159803;30.46573860512987 75.03127913922071;30.46536292339756 75.03234464675188;30.46529963533236 75.03251899033785;30.465905349557517 75.03250893205404;30.46669716495375 75.03248646855354;30.466626653186857 75.031171515584,Nei wala
209301331,20930133,1,p1,2,,0,Manrod wala,5,1,,1,1,1,6,5,1,5,1,1,5,0,1,1000,500,500,30.475347184340556 75.0219799205661;30.475331291710933 75.02099990844727;30.47423787256454 75.02102002501488;30.474257810814276 75.02121951431036;30.473162645832772 75.02122689038515;30.473154843821707 75.02153702080248;30.47361978479769 75.02153400331736;30.47363567770665 75.02217035740614;30.47533764876308 75.02215191721915;30.475347184340556 75.0219799205661,Manrod wala
209301331,20930133,2,p2,2,,0,Man rod wala,5,1,,3,1,1,6,5,1,5,1,1,5,0,1,1000,500,500,30.4752116634702 75.02814531326294;30.475216864701117 75.02942204475403;30.47510532713282 75.0294079631567;30.47510792775114 75.0297026708722;30.47441500498804 75.0300620868802;30.474377440226952 75.02869114279747;30.473314062516486 75.02873439341784;30.47330048125867 75.02814196050167;30.4752116634702 75.02814531326294,Man rod wala
209301341,20930134,1,p1,3,5,2,Ghar wala khet,5.5,1,,1,1,1,6,5.5,-98,5.5,1,1,5.5,1,1,0,2700,300,30.475389949949193 75.02498667687178;30.476498959645845 75.02498131245375;30.476507050342395 75.02461083233356;30.477597843453715 75.02455752342941;30.477608245660313 75.02522137016058;30.47759119759891 75.02583358436823;30.477590330748246 75.02588521689177;30.477232898668532 75.02589762210846;30.47652409859364 75.02593014389277;30.4764937584834 75.02549730241299;30.47540353091557 75.02548523247242;30.475389949949193 75.02498667687178,Ghar wala khet
209301601,20930160,1,p1,1,,2,Shri Bala,2,1,,1,1,1,6,2,1,2,1,1,2,1,0,5000,5000,8000,30.47871636324807 75.0227939710021;30.47868602382104 75.02248954027891;30.479727672071892 75.0224295258522;30.479691843024504 75.0226551666856;30.479732873061543 75.02274367958307;30.47871636324807 75.0227939710021,Shri Bala
209301771,20930177,1,p1,2,,2,Wandra wala,3,1,,1,2,1,5,3,1,3,1,1,3,0,1,5000,2500,2500,30.481692470609385 75.00841565430164;30.480025861696646 75.0084575638175;30.48002268332367 75.00775884836912;30.481689003352763 75.00770956277847;30.481692470609385 75.00841565430164,Wandra wala
209301771,20930177,2,p2,2,,2,Wandra wala,7.5,1,,3,2,1,5,7.5,1,7.5,1,1,7.5,0,1,5000,2500,2500,30.48169651574193 75.00842671841383;30.480014881862314 75.00844817608595;30.480038575187475 75.00957001000643;30.481215143788102 75.00953413546085;30.481227279244766 75.01046285033226;30.48173292192733 75.01047391444445;30.48169651574193 75.00842671841383,Wandra wala
209301871,20930187,1,p1,2,,0,Suye wala,5,1,,1,3,1,5,5,1,5,1,1,5,0,1,6000,2500,3500,30.46963144952963 75.04143800586462;30.469630004660406 75.03872897475958;30.469551692717094 75.03873635083437;30.469541578623865 75.037926658988;30.469042519062697 75.0378968194127;30.469035583648363 75.04143230617046;30.46963144952963 75.04143800586462,Suye wala
210700241,21070024,1,p1,2,,0,0,2.5,1,,1,15,2,6,2.5,1,2.5,1,1,2.5,0,1,2500,5000,1500,30.41940988422448 75.04069335758686;30.419973961080025 75.040672570467;30.4199933321904 75.03937404602766;30.419376635102513 75.03939315676689;30.41940988422448 75.04069335758686,0
210700261,21070026,1,p1,1,,1,Nehar ke paas,5,1,,1,10,2,5,5,-98,5,1,1,5,1,0,16000,7000,11000,30.40954567399078 75.0206069648266;30.411303991298468 75.02057041972876;30.41134591757022 75.01948814839125;30.409540758407136 75.01963868737221;30.40954567399078 75.0206069648266,Nehar ke paas
210700301,21070030,1,p1,1,,1,Lbli line wala khet no.1,10,1,,1,2,1,5,10,-98,10,1,1,10,1,0,0,20000,10000,30.42027233357741 75.02414647489788;30.420385379508172 75.02412669360638;30.4204680677531 75.02408444881439;30.420561742463416 75.0240408629179;30.420735503030517 75.02402409911156;30.42203363790901 75.0240133702755;30.42364948813109 75.02398252487183;30.42404354452185 75.02397246658802;30.42452780092942 75.0239610671997;30.424662524971264 75.0239510089159;30.42596002939529 75.02391748130323;30.42595945118862 75.02393793314695;30.42589035546515 75.02400498837233;30.425841786057024 75.02408009022474;30.425777605016364 75.02413775771856;30.425614261186336 75.02432752400637;30.42541535717978 75.02455551177263;30.425360427222806 75.02463061362505;30.42466570515026 75.02464838325977;30.423654981224516 75.02465039491652;30.422454588406357 75.02467051148415;30.422039420208357 75.0246748700738;30.421375899121188 75.02470135688782;30.421229605847415 75.02471074461937;30.420646454392514 75.02471107989551;30.420261347009383 75.02472247928381;30.420250071319856 75.024685934186;30.420246023636125 75.02441670745611;30.42025729932611 75.02414781600237;30.42027233357741 75.02414647489788,Lbli line wala khet no.1
210700361,21070036,1,p1,2,,0,Budi wala plot,5,1,,1,2,1,6,5,1,5,1,1,5,0,1,4000,5000,2250,30.41882730014351 75.0156482309103;30.41743544498823 75.0156693533063;30.417387738757526 75.01571964472532;30.417411447311462 75.01695413142443;30.41885563433809 75.01690618693829;30.41882730014351 75.0156482309103,Budi wala plot
210700601,21070060,1,p1,1,,2,Basti de nal lagda khat,2,1,,1,2,1,3,2,-98,2,1,1,2,1,0,3500,2000,2000,30.424322245219578 75.0323399528861;30.424294779937217 75.0313525646925;30.424602679765343 75.0313461944461;30.424886293676845 75.03133948892355;30.42521413992331 75.03129255026579;30.42522281308947 75.03187727183104;30.424607016375695 75.03198087215424;30.42461915888368 75.0323298946023;30.42427512057246 75.03239125013351;30.424274253247436 75.03236912190914;30.42432282343597 75.03231514245272;30.424322245219578 75.0323399528861,Basti de nal lagda khat
210700601,21070060,2,p2,1,,2,Kutia wala khat,4,1,,1,2,1,5,4,-98,4,1,1,4,1,0,3500,3000,2000,30.41197307461727 75.03654398024082;30.41113108138043 75.03661371767521;30.411056192207173 75.0359495356679;30.41105358987965 75.03506809473039;30.41167323101775 75.03505434840918;30.41193577493325 75.03507915884255;30.411972207182913 75.03611180931331;30.411933461774098 75.03620736300945;30.411763155279758 75.03641154617071;30.41197307461727 75.03654398024082,Kutia wala khat
210701001,21070100,1,p1,2,,0,Shuye wala khet no.1,3.2,1,,1,2,1,2,3.2,-98,3.2,1,1,3.2,0,1,3000,2500,3500,30.410654276357512 75.0422141700983;30.40959251659903 75.04219707101583;30.409646009673587 75.04298731684685;30.40964629882527 75.04325855523346;30.410825452231055 75.04318077117205;30.410654276357512 75.0422141700983,Shuye wala khet no.1
210701001,21070100,2,p2,2,,0,Shuye wala khet no.2,3.2,1,,1,2,1,2,3.2,-98,3.2,1,1,3.2,0,1,2500,3000,3500,30.40815021659914 75.04259504377842;30.407928722771093 75.04322938621044;30.408727370479657 75.04324045032263;30.40956360141141 75.04319585859776;30.409550011270277 75.0431003049016;30.409552324485915 75.04298631101847;30.409528035718886 75.04252128303051;30.40815021659914 75.04259504377842,Shuye wala khet no.2
210701001,21070100,3,p3,2,,0,Nheor wala khet plot no.3,2.5,1,,1,3,1,2,2.5,-98,2.5,1,1,2.5,0,1,1800,2000,2800,30.403946952971324 75.04489872604609;30.403237909102085 75.04594277590513;30.403199160226748 75.04590220749378;30.403198003543665 75.045807659626;30.403148266158176 75.04492454230785;30.403141904397742 75.04453394562006;30.403946952971324 75.04489872604609,Nheor wala khet plot no.3
210701111,21070111,1,p1,2,,0,Neora wala raah,2.5,1,,1,1.5,2,1,2.5,-98,2.5,1,1,2.5,0,1,8000,7500,0,30.410528207447904 75.03744386136532;30.40962519075075 75.03807820379735;30.40993660667449 75.03890566527843;30.411065734074135 75.03795213997364;30.410528207447904 75.03744386136532,Neora wala raah
210701291,21070129,1,p1,2,,1,Nei wala plot,1.75,1,,1,5,2,5,1.75,1,1.75,1,1,1.75,0,1,5000,5000,2000,30.418822963276266 75.03585264086723;30.418817759035324 75.03647390753031;30.419849349815397 75.03651179373264;30.41960562013013 75.03579631447792;30.419447759297427 75.03578055649996;30.41934338596923 75.03572691231966;30.41927948977696 75.03588013350962;30.418822963276266 75.03585264086723,Nei wala plot
210701301,21070130,1,p1,1,,1,Mother Walla khat,4,1,,1,2,1,4,4,-98,4,1,1,4,1,0,2000,2500,5000,30.422829279079558 75.017777569592;30.424300851210827 75.01772426068783;30.424341904574817 75.01839514821768;30.422847204060268 75.01844175159931;30.421698553076183 75.01844812184572;30.421679760536385 75.01778863370419;30.422829279079558 75.017777569592,Mother Walla khat
210701301,21070130,2,p2,1,,1,Marru walla khat,1,1,,1,2,1,4,1,-98,1,1,1,1,1,0,2000,2500,2000,30.4257374195685 75.01767329871655;30.42632632264108 75.01763876527548;30.426334706606145 75.01834619790316;30.425750140143716 75.01835860311986;30.4257374195685 75.01767329871655,Marru walla khat
210701301,21070130,3,p3,1,,1,Mahraj walla khat,1,1,,1,2,1,4,1,-98,1,1,1,1,1,0,2000,2000,1500,30.422826387953343 75.01911733299494;30.423498861606774 75.01912370324135;30.42354309552382 75.01979894936085;30.422834483106563 75.01981705427168;30.422826387953343 75.01911733299494,Mahraj walla khat
210701341,21070134,1,p1,1,,1,Gharwala khet,5,1,,1,1,1,2,5,3,5,1,1,5,1,0,0,3000,0,30.414707189383257 75.01720726490021;30.416186690574957 75.017169713974;30.41630986085692 75.0171522796154;30.41631477609969 75.01712914556265;30.41738947352996 75.01711070537567;30.417388317015014 75.01789592206478;30.416286152035386 75.0179009512067;30.416299162974738 75.0181919708848;30.416257527962685 75.01794621348381;30.414717598303294 75.01794286072254;30.414707189383257 75.01720726490021,Gharwala khet
212300241,21230024,1,p1,0,,0,Naiar wala,7,1,,3,4,1,4 5 6,7,1,7,1,1,7,0,0,2500,20000,7000,30.495290678615422 74.88991901278497;30.497262674145816 74.89005915820599;30.49731814135888 74.88977048546076;30.496480929747744 74.8894365504384;30.49698273757227 74.8873558267951;30.49659562065317 74.88672517240047;30.495290678615422 74.88991901278497,Naiar wala
212300481,21230048,1,p1,2,,0,Naiya wala khet,3.5,1,,1,2,1,5,3.5,-98,3.5,1,1,3.5,0,1,4000,5000,0,30.523902650459814 74.89502225071192;30.523863083115543 74.89638917148113;30.52464922835143 74.89643577486277;30.524715943543402 74.89505477249622;30.523902650459814 74.89502225071192,Naiya wala khet
212300901,21230090,1,p1,2,,0,Rohi wala plot,6,1,,1,3,1,5,6,1,6,1,1,6,0,1,6000,12000,30000,30.50124265528832 74.88903488963842;30.500076439748945 74.88895911723375;30.499989196904675 74.89102743566036;30.5010768380287 74.8910790681839;30.50124265528832 74.88903488963842,Rohi wala plot
212300901,21230090,2,p2,0,,0,Rohi wala plot 2,2,1,,1,3,1,5,2,1,2,1,1,2,0,0,2000,4000,10000,30.500159349266816 74.88896682858467;30.500183615453793 74.88752648234367;30.499638780321387 74.88748826086523;30.49960122529526 74.88891988992691;30.500159349266816 74.88896682858467,Rohi wala plot 2
212301021,21230102,1,p1,0,,2,Jiato wala,2,1,,1,1,1,5,2,1,2,1,1,2,0,0,5000,3000,6000,30.522015818950173 74.89279098808765;30.521159757796323 74.89276818931103;30.52109852776221 74.8941646143794;30.521763680264193 74.89417131990194;30.52178736342176 74.893708974123;30.52198000547679 74.89372909069061;30.522015818950173 74.89279098808765,Jiato wala
212301381,21230138,1,p1,0,,0,Nahar wala plot,4.5,1,,3,5,2,4,4.5,1,4.5,1,1,4.5,0,0,20000,0,12500,30.522788404779646 74.89699870347977;30.522805444921236 74.89634323865175;30.524837532585003 74.89646125584841;30.52484013187403 74.89686258137226;30.523997092157956 74.89707883447409;30.522788404779646 74.89699870347977,Nahar wala plot
212301381,21230138,2,p2,0,,0,Nahar wala plot 2,4,4,,3,5,2,4,.40000001,1,.40000001,1,1,.40000001,0,0,1500,0,1250,30.523884744072422 74.8971039801836;30.52493774956668 74.89715360105038;30.5249169552735 74.89743925631046;30.523848931287795 74.89740204066038;30.523884744072422 74.8971039801836,Nahar wala plot 2
212301661,21230166,1,p1,1,,1,Jaito wala road,3,1,,1,5,2,5,3,2,3,1,1,3,1,0,9000,7200,9000,30.50610929483619 74.8933793976903;30.505314911351768 74.8933519050479;30.505371240576217 74.8922086134553;30.506102939794054 74.89222873002292;30.50610929483619 74.8933793976903,Jaito wala road
212301661,21230166,2,p2,1,,1,Jaito wala road2,2,1,,1,10,2,5,2,2,2,1,1,2,1,0,6000,4800,6000,30.508661677265845 74.89351015537977;30.507990080190307 74.89349372684956;30.50808395963028 74.89235244691372;30.508732447440213 74.89239033311605;30.508661677265845 74.89351015537977,Jaito wala road2
